district,type,location,etc
도봉구,lamp_battery,서울특별시 도봉구 방학로 212-11,대원그린아파트
도봉구,lamp_battery,서울특별시 도봉구 시루봉로11길 25-8,극동아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로11길 10,한화성원아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로 200,신동아4차아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로12길 53,신동아5차아파트
도봉구,lamp_battery,서울특별시 도봉구 시루봉로5길 38,벽산2차아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 286-5,우성1차아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 305,우성2차아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로15길 26,신동아3차아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로15길 40,신동아2차아파트
도봉구,lamp_battery,서울특별시 도봉구 시루봉로 67,청구아파트
도봉구,lamp_battery,서울특별시 도봉구 시루봉로 166,동양크레오아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로11길 33,효성아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 46,동사무소
도봉구,lamp_battery,서울특별시 도봉구 해등로 32,서울가든아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 50,주공3단지아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로315 ,문화정보쎈터
도봉구,lamp_battery,서울특별시 도봉구 덕릉로 349,주공4단지아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로 329,창동종합복지관
도봉구,lamp_battery,서울특별시 도봉구 노해로66길 21,삼성아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로116길 41,창일경로당
도봉구,lamp_battery,서울특별시 도봉구 도봉로114길 22-8,창동현대타운아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로 371,대우그린아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 81,동진빌라
도봉구,lamp_battery,서울특별시 도봉구 덕릉로59길 73-3,동사무소
도봉구,lamp_battery,서울특별시 도봉구 우이천로20길 7,건영아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로110다길 5,한신아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로110다길 51,태영아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로63가길 43,대우아파트
도봉구,lamp_battery,서울특별시 도봉구 우이천로 200,금용아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로 283,DK포시즌아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로106길 22,현대홈씨티
도봉구,lamp_battery,서울특별시 도봉구 우이천로20길 6 ,수산아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로59차길 37,ESA아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로62길 89,동사무소
도봉구,lamp_battery,서울특별시 도봉구 덕릉로60바길 21,한신아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로62길 13,신창아파트
도봉구,lamp_battery,서울특별시 도봉구 덕릉로60카길 12,대신빌라
도봉구,lamp_battery,서울특별시 도봉구 우이천로4라길 11-4,신도브래뉴
도봉구,lamp_battery,서울특별시 도봉구 덕릉로60길 164-13,한승미메이드
도봉구,lamp_battery,서울특별시 도봉구 노해로 390,동사무소
도봉구,lamp_battery,서울특별시 도봉구 노해로70길 46,19단지상가
도봉구,lamp_battery,서울특별시 도봉구 노해로70길 12,동아아파트(2)
도봉구,lamp_battery,서울특별시 도봉구 노해로70길 19,주공19단지(아)(2)
도봉구,lamp_battery,서울특별시 도봉구 덕릉로66길17,주공17단지아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로70길126,주공18단지아파트
도봉구,lamp_battery,서울특별시 도봉구 마들로16길56,창동성원아파트
도봉구,lamp_battery,서울특별시 도봉구 마들로 551,쌍용아파트(2)
도봉구,lamp_battery,서울특별시 도봉구 마들로 551,쌍용상가
도봉구,lamp_battery,서울특별시 도봉구 노해로69길 103,동아청솔아파트(2)
도봉구,lamp_battery,서울특별시 도봉구 도봉로136길 111,창동현대2차아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로136길 111,창동현대3차아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로69가길 54,창동현대4차아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로69길 132,창동체육관
도봉구,lamp_battery,서울특별시 도봉구 마들로 579-19,동도센트리움아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로 403,도봉경찰서 내
도봉구,lamp_battery,서울특별시 도봉구 도봉로136나길 20,동사무소
도봉구,lamp_battery,서울특별시 도봉구 노해로63다길 34,동아그린아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로136가길 73,창5동경로당
도봉구,lamp_battery,서울특별시 도봉구 해등로 118,상아1차아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로63가길 7,상아2차아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 113,주공1단지아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로12길 44,주공2단지아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로 642-30,대동아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로16길 12,현대연합아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로136나길 40,신도브래뉴아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로136길 28,북한산아이파크아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로63길 67,대림그린아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로136가길 73,한신아파트
도봉구,lamp_battery,서울특별시 도봉구 해등로 139,미소애아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로169나길 22,동사무소
도봉구,lamp_battery,서울특별시 도봉구 도봉산길 35,도봉서울가든(아)
도봉구,lamp_battery,서울특별시 도봉구 도봉로 851,럭키아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉산길 27,도봉고등학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로165길 28-8,성황당경로당
도봉구,lamp_battery,서울특별시 도봉구 마들로 668,동사무소
도봉구,lamp_battery,서울특별시 도봉구 마들로 859,한신아파트(4)
도봉구,lamp_battery,서울특별시 도봉구 마들로 684-20,서원도봉(아)
도봉구,lamp_battery,서울특별시 도봉구 도봉로162길 12-9,도봉2동경로당
도봉구,lamp_battery,서울특별시 도봉구 마들로 835,도봉경로당
도봉구,lamp_battery,서울특별시 도봉구 마들로 735-8,현대성우아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로180길 6-23,동아에코빌(아)
도봉구,lamp_battery,서울특별시 도봉구 도봉로180길 77,극동아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로180길 50,유원아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로180길 6-83,삼환도봉아파트
도봉구,lamp_battery,서울특별시 도봉구 마들로 770,도봉서광아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로180길 83-14,주공1단지(아)
도봉구,lamp_battery,서울특별시 도봉구 마들로 835,주공2단지(아)
도봉구,lamp_battery,서울특별시 도봉구 도봉로180가길 32,중흥S클래스
도봉구,lamp_battery,서울특별시 도봉구  도봉로170길40,도봉래미안아파트
도봉구,lamp_battery,서울특별시 도봉구 노해로 179,숭미초등학교
도봉구,lamp_battery,서울특별시 도봉구 우이천로 360,쌍문초등학교
도봉구,lamp_battery,서울특별시 도봉구 삼양로146길 17,백운초등학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로129길 50,백운중학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로129길 54,창경초등학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로 601,시그마팰리스
도봉구,lamp_battery,서울특별시 도봉구 도봉로137길 31,에덴아파트
도봉구,lamp_battery,서울특별시 도봉구 도봉로125길 55,미래빌라
도봉구,lamp_battery,서울특별시 도봉구 도당로 7,벽산아파트
도봉구,lamp_battery,서울특별시 도봉구 방학로 32-28,창도초등학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로 666,도봉소방서
도봉구,lamp_battery,서울특별시 도봉구 시루봉로 173,신방학초등학교
도봉구,lamp_battery,서울특별시 도봉구 방학로 247-21,신학초교
도봉구,lamp_battery,서울특별시 도봉구 시루봉로 156,신방학중교
도봉구,lamp_battery,서울특별시 도봉구 도봉로110길 25,KT도봉지점
도봉구,lamp_battery,서울특별시 도봉구 덕릉로63길 46,창림초등학교
도봉구,lamp_battery,서울특별시 도봉구 우이천로 120,신화초등학교
도봉구,lamp_battery,서울특별시 도봉구 덕릉로60길 93,신창초등학교
도봉구,lamp_battery,서울특별시 도봉구 마들로13길 166,자운초등학교
도봉구,lamp_battery,서울특별시 도봉구 노해로70길 95,노곡중학교
도봉구,lamp_battery,서울특별시 도봉구 해등로16길 81,창동초등학교
도봉구,lamp_battery,서울특별시 도봉구 도봉로 552,구민회관
도봉구,lamp_battery,서울특별시 도봉구 노해로 313,북부교욱청
도봉구,lamp_battery,서울특별시 도봉구 노해로65길 4,이마트할인점
도봉구,lamp_battery,서울특별시 도봉구 도봉로 905,㈜금호조명손치용
도봉구,lamp_battery,서울특별시 도봉구 마들로 859-44,누원초등학교
도봉구,lamp_battery,서울특별시 도봉구 마들로 671,도봉중학교
도봉구,lamp_battery,서울특별시 도봉구 마들로 747,북부지청
