road_address,x,y
서울특별시 도봉구 우이천로 360,37.6489734,127.0243080
서울특별시 도봉구 삼양로146길 17,37.6532035,127.0139875
서울특별시 도봉구 도봉로129길 50,37.6563724,127.0358991
서울특별시 도봉구 도봉로129길 54,37.6561144,127.0347544
서울특별시 도봉구 도봉로 601,37.6583968,127.0400754
서울특별시 도봉구 도봉로137길 31,37.6604107,127.0396392
서울특별시 도봉구 도봉로125길 55,37.6549402,127.0362758
서울특별시 도봉구 도당로 7,37.6587508,127.0347634
서울특별시 도봉구 방학로 32-28,37.6638310,127.0490956
서울특별시 도봉구 도봉로 666,37.6640118,127.0433762
서울특별시 도봉구 시루봉로 173,37.6659578,127.0292294
서울특별시 도봉구 방학로 247-21,37.6609904,127.0255131
서울특별시 도봉구 시루봉로 156,37.6636445,127.0295168
서울특별시 도봉구 도봉로110길 25,37.6463887,127.0350831
서울특별시 도봉구 덕릉로63길 46,37.6429724,127.0415487
서울특별시 도봉구 우이천로 120,37.6326698,127.0408596
서울특별시 도봉구 덕릉로60길 93,37.6361731,127.0421969
서울특별시 도봉구 마들로13길 166,37.6577174,127.0463946
서울특별시 도봉구 노해로70길 95,37.6485909,127.0535610
서울특별시 도봉구 해등로16길 81,37.6551924,127.0446861
서울특별시 도봉구 도봉로 552,37.6540005,127.0386044
서울특별시 도봉구 노해로 313,37.6516859,127.0433904
서울특별시 도봉구 노해로65길 4,37.6516821,127.0469330
서울특별시 도봉구 도봉로 905,37.6853815,127.0457197
서울특별시 도봉구 마들로 859-44,37.6869304,127.0490694
서울특별시 도봉구 마들로 671,37.6707284,127.0459742
서울특별시 도봉구 마들로 747,37.6763437,127.0458785
